CATAID,Z,nQ,Z_TONRY,logmstar,dellogmstar,logage,dellogage,metal,delmetal,gminusi,delgminusi,CATAID.1,X,Y,Z.1,d,GroupID,BranchID,FilID,CATAID.2,X.1,Y.1,Z.2,TendrilID
92591,0.19006,4,0.191012,11.0119,0.106231,9.82173,0.172266,0.00872285,0.00712995,1.12221,0.0508958,92591.0,5.07120928970636,551.103847105838,5.74580921891879,1.44401,0.0,1500350004.0,150035.0,,,,,
92592,0.08527,5,0.0861384,11.081,0.112332,9.83641,0.189355,0.0110159,0.00881171,1.13417,0.0460377,92592.0,2.33135417938499,253.944400554604,2.52476739759498,7.97385e-06,301797.0,1500070002.0,150007.0,,,,,
92630,0.12556,5,0.12646,10.5625,0.122388,9.71754,0.244993,0.0092639,0.00663824,0.80751,0.0384026,92630.0,3.19299003560778,369.794885108146,3.85101333505496,1.79349,304013.0,1500050001.0,150005.0,,,,,
92636,0.19043,4,0.191382,10.9273,0.0961571,9.84454,0.154639,0.00976052,0.00764919,1.2472,0.0555652,92636.0,4.68697832551123,552.137259501146,5.11270485060091,0.207768,304014.0,1500350004.0,150035.0,,,,,
92638,0.13543,5,0.136337,11.0184,0.0991734,9.85646,0.161081,0.00957861,0.00741936,1.17402,0.0501123,92638.0,3.12359125634094,397.884580848257,3.10737723124418,1.24362e-05,300269.0,1500040004.0,150004.0,,,,,
92641,0.13532,5,0.136227,10.8701,0.105847,9.8426,0.171956,0.00975998,0.00748122,1.16084,0.050086,92641.0,3.08447746290318,397.569246796179,3.41809143822042,0.444411,300269.0,1500040004.0,150004.0,,,,,
92645,0.13582,5,0.136727,10.7619,0.0997236,9.84424,0.16991,0.00905473,0.00725591,1.03274,0.0460319,92645.0,2.94253848164763,398.992209318877,3.07589310324957,1.12278,300269.0,1500040004.0,150004.0,,,,,
92646,0.13367,5,0.134575,10.6302,0.109236,9.78953,0.204139,0.00981054,0.0070594,0.874789,0.0420766,92646.0,2.89689317903671,392.882074199017,3.49885117359851,3.8307,300269.0,1500040004.0,150004.0,,,,,
92650,0.13429,5,0.135195,10.4743,0.118364,9.74763,0.229955,0.0104285,0.00714625,0.856602,0.0408546,92650.0,2.61141945841038,394.646900666897,3.12776655490831,3.27799,0.0,1500040004.0,150004.0,,,,,
92659,0.19058,5,0.191532,10.4656,0.113986,9.76923,0.203425,0.0110743,0.00797294,1.13704,0.0582793,92659.0,4.68668952127956,552.553290697926,5.05980186066646,0.215385,304014.0,1500350004.0,150035.0,,,,,
92679,0.10294,4,0.103819,10.2113,0.10594,9.825,0.189685,0.010839,0.0075717,0.894085,0.0448023,92679.0,1.80310749762521,304.991391400633,3.23986063978452,2.48193,300007.0,1500310002.0,150031.0,,,,,
92687,0.14905,4,0.149965,10.7868,0.0981105,9.84987,0.162227,0.0102008,0.00750673,1.15559,0.050076,92687.0,2.11217926452079,436.42742540499,4.18417204335935,1.42612,0.0,1500290001.0,150029.0,,,,,
92688,0.14904,4,0.149955,10.5644,0.0971324,9.87076,0.149803,0.00652714,0.00567665,1.04061,0.0509869,92688.0,1.95114339065125,436.406441009484,3.41257850956822,1.63513,304023.0,1500290001.0,150029.0,,,,,
92709,0.14925,4,0.150165,9.91163,0.122431,9.71849,0.235371,0.0128514,0.00763686,0.69387,0.0517117,92709.0,2.07465740042025,436.995110588034,3.87378563338924,1.31867,0.0,1500290001.0,150029.0,,,,,
92725,0.14936,4,0.150273,10.4928,0.0990455,9.85749,0.157785,0.00813894,0.00634294,1.06671,0.0495009,92725.0,1.29093490055803,437.301511752008,4.01222735250844,0.613811,0.0,1500290001.0,150029.0,,,,,
92726,0.1381,5,0.139004,10.5036,0.120884,9.72739,0.239743,0.0102694,0.00714718,0.796449,0.0419239,92726.0,1.19589197850746,405.453125431981,3.49749055822578,3.68686,0.0,1500040015.0,150004.0,,,,,
92730,0.16132,4,0.162242,10.5056,0.0964273,9.86657,0.14871,0.00797335,0.00613747,1.12696,0.050781,92730.0,1.17874063906865,470.967350293211,3.50457062916315,3.00172,0.0,1500340001.0,150034.0,,,,,
92733,0.13499,4,0.135891,10.5142,0.113293,9.77522,0.213454,0.0103952,0.00720011,0.932733,0.0416649,92733.0,0.935798743154351,396.625438745117,3.57941386163075,2.56801,0.0,1500040004.0,150004.0,,,,,
92734,0.14893,4,0.149842,10.2073,0.122345,9.68439,0.24993,0.0115899,0.00716891,0.674606,0.0408832,92734.0,1.00919956930551,436.081706270137,4.47836910313307,1.03881,304027.0,1500290001.0,150029.0,,,,,
92738,0.14966,4,0.150572,10.6292,0.110777,9.77388,0.210011,0.0107714,0.00720521,0.934308,0.0407614,92738.0,0.888339709500428,438.14174958187,4.44357856769459,1.02958,304027.0,1500290001.0,150029.0,,,,,
92742,0.15115,4,0.152063,10.2161,0.118047,9.75013,0.224132,0.0122401,0.00755077,0.78619,0.047517,92742.0,0.634117718715459,442.33889818367,4.81742937133453,3.75594,0.0,1500290001.0,150029.0,,,,,
92769,0.13005,5,0.130944,10.7206,0.112856,9.77358,0.214456,0.00898572,0.00666689,0.927873,0.0383436,92769.0,-0.237161626647861,382.572587171854,3.72120673075846,1.08696,300205.0,1500050003.0,150005.0,,,,,
92773,0.05428,5,0.055116,10.832,0.114797,9.87421,0.178915,0.00707073,0.00649097,1.1085,0.0434033,92773.0,0.157121216581359,163.495121245748,1.210342678162,4.07556,300024.0,1500320001.0,150032.0,,,,,
92778,0.08674,5,0.0876012,10.4809,0.119182,9.8235,0.202779,0.00685118,0.00721885,1.03968,0.0469447,92778.0,0.203657571194867,258.19458274721,2.35363824405734,0.555684,300383.0,1500070002.0,150007.0,,,,,
92782,0.08637,5,0.0872303,10.7066,0.103388,9.85773,0.175783,0.00804089,0.00758724,1.10701,0.0445689,92782.0,0.0383798252872793,257.121341645434,2.24980423922521,0.55202,300383.0,1500070002.0,150007.0,,,,,
92784,0.20598,4,0.206935,10.8036,0.102025,9.83576,0.156405,0.00562299,0.0057442,1.10703,0.0536834,92784.0,-0.083127945623061,595.053598997627,5.95801458880812,1.87535,0.0,1501100002.0,150110.0,,,,,
92785,0.10329,5,0.104164,10.4423,0.111273,9.80121,0.20505,0.00790665,0.00680377,0.928999,0.0433283,92785.0,-0.058235163243693,305.996532770105,2.28926958894079,2.77501,0.0,1500310002.0,150031.0,,,,,
92787,0.13593,5,0.136828,10.8266,0.105539,9.79759,0.197517,0.00788909,0.0061925,0.831782,0.0393763,92787.0,-0.280169787150214,399.281251336462,4.04951142531536,2.00173,304029.0,1500040004.0,150004.0,,,,,
92788,0.13052,4,0.131414,10.2523,0.0996878,9.84109,0.174474,0.00972505,0.00735726,0.986321,0.0488255,92788.0,-0.302788653906646,383.913724097424,3.32601367700877,0.589445,300205.0,1500050003.0,150005.0,,,,,
92789,0.09619,5,0.0970569,10.3306,0.109667,9.81617,0.199815,0.0118443,0.00778519,0.929785,0.0432027,92789.0,-0.292110418504564,285.523845324913,2.54061292907107,3.16685,0.0,1502300001.0,150230.0,,,,,
92791,0.13036,5,0.131254,11.1019,0.0973713,9.85517,0.160109,0.0119803,0.00764607,1.18417,0.0492898,92791.0,-0.405589407755116,383.455672442275,3.51532732811996,0.366331,300205.0,1500050003.0,150005.0,,,,,
92792,0.13106,4,0.131954,10.4801,0.0953273,9.87113,0.152223,0.00907082,0.00713373,1.14722,0.0504941,92792.0,-0.428411712962344,385.446549996892,3.5586036625574,2.02549,300205.0,1500050003.0,150005.0,,,,,
92796,0.11943,4,0.120314,10.1184,0.114736,9.75868,0.219972,0.00871127,0.00666623,0.707274,0.0438172,92796.0,-0.516482581548274,352.278300733413,3.6620419776597,4.07678,0.0,1500050001.0,150005.0,,,,,
92817,0.162,4,0.162916,9.97973,0.124774,9.71751,0.219621,0.00494634,0.00569879,0.543421,0.0544625,92817.0,-1.39927616002387,472.842972796272,5.05002037772545,0.911265,0.0,1500340001.0,150034.0,,,,,
92821,0.129,5,0.129892,10.9158,0.10316,9.84318,0.173046,0.00946033,0.00775111,1.14439,0.0485048,92821.0,-0.675215189589267,379.584712092651,3.25274453742254,3.87283,300205.0,1500050003.0,150005.0,,,,,
92822,0.12987,5,0.130763,10.957,0.101271,9.82979,0.182609,0.00893654,0.00736497,1.17527,0.0448074,92822.0,-0.668154583783547,382.061316061956,3.25053336233606,1.39626,300205.0,1500050003.0,150005.0,,,,,
92826,0.18961,4,0.190549,10.6819,0.105359,9.78303,0.19614,0.0114655,0.00781539,1.06062,0.045203,92826.0,-1.15267850682727,549.847066974223,5.49840484142496,0.0415094,304030.0,1500350003.0,150035.0,,,,,
92827,0.13095,4,0.131843,10.2796,0.0949875,9.84858,0.166305,0.0117002,0.00737205,0.902222,0.0444604,92827.0,-0.855319288376705,385.130992205097,3.41630951447851,1.69065,300205.0,1500050003.0,150005.0,,,,,
92829,0.16243,4,0.163348,10.4836,0.111723,9.75014,0.21901,0.00906019,0.00702617,0.762285,0.0428583,92829.0,-1.09891188578607,474.061002541833,4.28447128770473,0.84226,304031.0,1500340002.0,150034.0,,,,,
92830,0.16183,4,0.162747,10.6937,0.102661,9.8448,0.165095,0.00691158,0.00608652,1.01541,0.0469859,92830.0,-1.21731840985203,472.376284584984,4.25531605605788,0.851321,304031.0,1500340002.0,150034.0,,,,,
92832,0.14807,5,0.148976,10.8784,0.0983189,9.84661,0.166565,0.00810665,0.00696299,1.10338,0.0466399,92832.0,-1.1780769815756,433.642177835614,4.13326109813384,4.04878,304032.0,1500290001.0,150029.0,,,,,
92833,0.13442,4,0.135315,10.7195,0.0964171,9.87653,0.148449,0.00835552,0.00684619,1.17175,0.0537349,92833.0,-1.14187214155427,394.996491665442,2.95342344417132,2.9868,301799.0,1500040004.0,150004.0,,,,,
92834,0.13048,5,0.131372,10.827,0.105443,9.81984,0.18916,0.00724928,0.00670317,1.04593,0.0446489,92834.0,-1.12023612626834,383.796669490743,2.84844485495088,0.698973,0.0,1500050003.0,150005.0,,,,,
92836,0.12892,4,0.12981,10.5432,0.093426,9.86834,0.155661,0.00989057,0.00793058,1.20203,0.0506147,92836.0,-1.25713505330688,379.351317160609,3.21142855626132,3.71495,300904.0,1500050002.0,150005.0,,,,,
92842,0.13543,5,0.136325,10.8027,0.10044,9.86384,0.158731,0.00738838,0.00647092,1.12507,0.0487749,92842.0,-1.56468700906169,397.850360864011,3.91992278161955,0.251274,300569.0,1500040004.0,150004.0,,,,,
92844,0.13608,5,0.136975,11.0448,0.0964658,9.85692,0.158281,0.0105931,0.00751563,1.15891,0.0487911,92844.0,-1.63944208124801,399.697378902107,3.6948612066508,1.84508,300569.0,1500040004.0,150004.0,,,,,
92845,0.13175,4,0.132642,10.3818,0.0953764,9.86242,0.15947,0.00960997,0.00738867,1.10634,0.0507935,92845.0,-1.59181538412261,387.397291888028,3.52637988719397,1.49583,0.0,1500050012.0,150005.0,,,,,
92846,0.13141,4,0.132302,10.5026,0.101417,9.84411,0.174043,0.0097334,0.00799179,1.22019,0.05185,92846.0,-1.61757653482636,386.43657255615,2.8469977913074,1.0877,300065.0,1500050003.0,150005.0,,,,,
92847,0.20658,4,0.207532,10.628,0.0974833,9.83752,0.152255,0.00907358,0.0069785,1.12704,0.0587735,92847.0,-1.66276582266426,596.692935851265,6.00921614794116,0.703997,304034.0,1501100002.0,150110.0,,,,,
92848,0.20608,4,0.207031,10.6407,0.0995046,9.82271,0.163699,0.00787061,0.00687192,1.05994,0.0561843,92848.0,-1.68675517714348,595.315666342405,6.14238108304993,0.687913,304034.0,1501100002.0,150110.0,,,,,
92856,0.20613,4,0.207081,10.8086,0.100373,9.83652,0.154728,0.00782858,0.0068872,1.19308,0.05877,92856.0,-2.31356564287057,595.453067657886,5.68036876764626,0.955791,0.0,1501100002.0,150110.0,,,,,
92859,0.20516,4,0.206109,10.7238,0.101228,9.84756,0.147131,0.00500604,0.00545543,1.17552,0.0583595,92859.0,-2.48141897172042,592.775134024285,6.34704465383421,2.04458,0.0,1501100001.0,150110.0,,,,,
92860,0.16101,4,0.161925,10.16,0.108596,9.78299,0.201805,0.0104428,0.00727665,0.81527,0.0476785,92860.0,-1.97566532697991,470.073716815701,3.56959496221322,3.34122,0.0,1500340001.0,150034.0,,,,,
92868,0.20684,4,0.207793,10.0501,0.118607,9.73492,0.22026,0.0113221,0.00776746,0.793174,0.0609236,92868.0,-1.40877158395153,597.406752314122,6.29400517623042,1.43814,0.0,1501100002.0,150110.0,,,,,
92870,0.13513,4,0.136024,10.7636,0.0944241,9.86469,0.15615,0.00924325,0.00739998,1.17162,0.0494312,92870.0,-1.68508041532766,396.998749495131,3.78934251702587,0.86254,300569.0,1500040004.0,150004.0,,,,,
92874,0.12885,4,0.129739,10.3252,0.123143,9.79028,0.214332,0.00753958,0.00718775,0.969489,0.0470857,92874.0,-1.71809759212124,379.144552664491,3.41810278049162,4.07052,0.0,1500050001.0,150005.0,,,,,
92875,0.09518,5,0.0960424,10.7426,0.112433,9.83165,0.190976,0.00963834,0.0081517,1.10986,0.0462648,92875.0,-1.2846389611293,282.592063549957,2.74070322120452,0.764922,0.0,1502300001.0,150230.0,,,,,
92876,0.12932,4,0.130209,10.574,0.101702,9.82797,0.183386,0.011716,0.00747915,0.990045,0.0427525,92876.0,-1.8172188293193,380.478473130766,3.70525243767172,3.22267,304036.0,1500050002.0,150005.0,,,,,
92877,0.13753,4,0.138425,10.4571,0.105306,9.80308,0.193488,0.0096758,0.00699357,0.81442,0.0436385,92877.0,-2.04200067806093,403.800582563214,4.26198176016714,1.21856,0.0,1500040015.0,150004.0,,,,,
92879,0.16263,5,0.163544,11.0241,0.0933073,9.8628,0.146919,0.0100612,0.0070259,1.18528,0.0511822,92879.0,-2.51240298577824,474.5972774141,5.20232186758268,2.18179,0.0,1500340001.0,150034.0,,,,,
92890,0.20595,4,0.2069,10.2507,0.110871,9.76461,0.202936,0.0109967,0.00762836,0.86114,0.0573983,92890.0,-2.57777944416193,594.962204065806,4.99230001488869,1.79273,0.0,1501100002.0,150110.0,,,,,
92903,0.20692,4,0.207867,9.85053,0.135532,9.5304,0.267203,0.00483994,0.00530214,0.378756,0.0488854,92903.0,-4.41119677470761,597.6035493823,5.65311811200904,3.19662,0.0,1501100002.0,150110.0,,,,,
92907,0.13084,5,0.131727,11.2455,0.108366,9.82951,0.178624,0.0106259,0.00767297,1.13718,0.0469389,92907.0,-3.19569519326151,384.787274630485,3.46367047250462,1.80849,300570.0,1500050003.0,150005.0,,,,,
92909,0.13638,5,0.137271,10.7871,0.105748,9.80288,0.194573,0.00858484,0.00666214,0.964751,0.0399283,92909.0,-3.43958330085874,400.525977509499,3.47491057345128,2.79097,0.0,1500040015.0,150004.0,,,,,
92914,0.12926,4,0.130144,10.1607,0.103831,9.82226,0.185249,0.0109465,0.00741978,0.871754,0.0478347,92914.0,-3.56976986440469,380.286742223767,3.20876549475865,3.94836,0.0,1500050004.0,150005.0,,,,,
92916,0.13043,5,0.131318,10.2818,0.120579,9.75589,0.221739,0.0044607,0.00484025,0.648269,0.0481421,92916.0,-2.69597774069985,383.629636030425,3.321500971161,2.03354,0.0,1500050003.0,150005.0,,,,,
92936,0.12075,5,0.121627,11.208,0.0966109,9.86243,0.159883,0.0104148,0.00797075,1.19319,0.0502692,92936.0,-3.47223794467976,356.008536984957,3.75774115663912,0.914503,304042.0,1500050001.0,150005.0,,,,,
92937,0.12011,4,0.120986,10.1579,0.117595,9.71821,0.234413,0.0106714,0.00699564,0.653263,0.0404779,92937.0,-3.50384031442937,354.177874122211,3.85495976629554,0.923355,304042.0,1500050001.0,150005.0,,,,,
92963,0.11961,4,0.120483,10.544,0.105009,9.84927,0.166116,0.0068184,0.00652273,0.895046,0.0499253,92963.0,-4.45214177116955,352.735055086208,3.38296221461758,2.38713,0.0,1500050007.0,150005.0,,,,,
92981,0.0782,5,0.0790385,10.0721,0.141668,9.64122,0.293444,0.0203714,0.00942069,0.70298,0.0369053,92981.0,-3.50209392063967,233.328564249077,2.06515131024751,4.11214,304044.0,1501020001.0,150102.0,,,,,
92995,0.11469,4,0.115555,9.97792,0.116737,9.71477,0.231137,0.0118039,0.00720808,0.633777,0.0416813,92995.0,-5.70814047994475,338.621382349972,3.52872630628168,2.40052,0.0,1500060006.0,150006.0,,,,,
93038,0.2002,4,0.201126,10.7787,0.101441,9.82378,0.165616,0.00964772,0.00793208,1.22781,0.0585602,93038.0,-12.5190248736761,578.943058002798,4.55780247382454,3.18484,0.0,1502070001.0,150207.0,,,,,
93040,0.11865,4,0.119514,10.3404,0.0963801,9.86966,0.156724,0.00871852,0.00718154,1.04335,0.0510099,93040.0,-7.20358090185624,349.915452416479,3.78868714500744,2.03997,0.0,1500050001.0,150005.0,,,,,
93062,0.02957,5,0.0303628,10.1422,0.129059,9.77675,0.245764,0.0135443,0.00719772,0.8518,0.0347947,93062.0,-2.1039903164355,90.4751322476672,0.751437304188259,3.827,0.0,1502350001.0,150235.0,,,,,
93093,0.12786,4,0.128726,10.5477,0.101056,9.83079,0.179915,0.0114223,0.00757045,0.973814,0.0433225,93093.0,-9.50097992588076,376.14919323708,3.14268088253234,3.05803,304049.0,1500050004.0,150005.0,,,,,
93103,0.20037,4,0.201291,10.7608,0.098628,9.79345,0.181047,0.00930534,0.00675326,0.828095,0.0423144,93103.0,-14.9939606539522,579.333112596587,5.28289360993319,1.59765,0.0,1502070001.0,150207.0,,,,,
93127,0.13664,5,0.137509,11.3232,0.105588,9.82994,0.178443,0.0110296,0.00801991,1.15999,0.0495187,93127.0,-11.3067069692951,401.050307001374,4.3234750413183,0.750955,300384.0,1500040001.0,150004.0,,,,,
93129,0.20995,4,0.210875,10.5705,0.10202,9.80132,0.176005,0.00785263,0.00641508,0.820913,0.0505511,93129.0,-17.1310672423657,605.628262628307,6.56722226786455,3.08767,0.0,1501930001.0,150193.0,,,,,
93131,0.13719,4,0.13806,10.9121,0.0928243,9.87088,0.152145,0.0089865,0.00728818,1.16814,0.0518755,93131.0,-11.4240297258956,402.608216364847,4.28147856148768,0.814544,300384.0,1500040001.0,150004.0,,,,,
93133,0.13644,4,0.137309,10.5278,0.0976134,9.87998,0.146223,0.00655089,0.00563348,1.10028,0.049666,93133.0,-11.5709531220516,400.486134528929,3.08479066619568,1.39642,0.0,1500040020.0,150004.0,,,,,
93137,0.13514,3,0.136007,9.81972,0.124492,9.64731,0.243803,0.00737829,0.00656781,0.533712,0.047816,93137.0,-11.7231209271033,396.786997941001,3.14436763962524,2.36016,304056.0,1500040020.0,150004.0,,,,,
93138,0.13908,4,0.13995,10.4461,0.123077,9.74844,0.234003,0.0152105,0.00824581,0.961963,0.0471346,93138.0,-12.1201631511817,407.952255582241,3.73327012594317,2.41656,304057.0,1500040011.0,150004.0,,,,,
93139,0.1368,5,0.137668,11.0258,0.0991094,9.84812,0.168783,0.00901457,0.00756672,1.18402,0.0494211,93139.0,-12.0020194509018,401.491839225255,3.14900770997767,2.35508,304056.0,1500040020.0,150004.0,,,,,
93147,0.20944,4,0.210364,10.4359,0.10597,9.82456,0.161595,0.00482095,0.00544807,1.04507,0.0600919,93147.0,-18.0643585954451,604.214300363989,4.65200460637327,2.61901,0.0,1500920001.0,150092.0,,,,,
93153,0.20952,4,0.210445,10.2944,0.108095,9.80322,0.171854,0.0020934,0.00313473,0.600594,0.0534707,93153.0,-17.5335056995613,604.44754148052,5.20513654198847,2.93595,0.0,1500920001.0,150092.0,,,,,
93166,0.13682,4,0.137687,10.6951,0.0933176,9.87192,0.151433,0.00820181,0.0070492,1.1804,0.0499936,93166.0,-12.2425326501905,401.535396865202,3.552589839867,1.23041,0.0,1500040001.0,150004.0,,,,,
93169,0.13652,4,0.137387,10.7332,0.0992172,9.84584,0.171036,0.00788168,0.00694292,1.10824,0.0479521,93169.0,-12.3226588240403,400.676638886108,3.92626845247266,1.55495,0.0,1500040001.0,150004.0,,,,,
93173,0.20945,4,0.210371,10.0484,0.113894,9.73062,0.216711,0.0146277,0.0077195,0.712426,0.0493133,93173.0,-19.5508745619996,604.18946358471,4.45162353127918,1.60452,0.0,1500920001.0,150092.0,,,,,
93179,0.20984,4,0.210762,9.68627,0.121294,9.46211,0.270823,0.0136714,0.00782111,0.47514,0.0511875,93179.0,-19.1460578191399,605.265274762262,5.66338224823223,1.45031,0.0,1500920001.0,150092.0,,,,,
93202,0.20949,4,0.210407,10.9596,0.107654,9.75671,0.204256,0.013777,0.007259,0.889155,0.0363216,93202.0,-21.3980285643029,604.215809941742,5.68761750568541,0.0685749,304063.0,1500920001.0,150092.0,,,,,
93203,0.20954,4,0.210457,10.4639,0.0977674,9.83081,0.15505,0.00879714,0.00651708,1.0808,0.0542332,93203.0,-21.3978721887988,604.352817186039,5.71381215614391,0.0731351,304063.0,1500920001.0,150092.0,,,,,
93205,0.13769,4,0.138555,10.3787,0.11211,9.77956,0.208974,0.0106655,0.00722958,0.868994,0.0432271,93205.0,-13.5640351198671,403.957270815857,3.09124574144392,0.930866,304064.0,1500040011.0,150004.0,,,,,
93207,0.2094,4,0.210319,10.7318,0.0952862,9.8275,0.156847,0.00973076,0.00658637,1.09801,0.0483548,93207.0,-20.3972052526842,604.007370806927,5.74264750245961,0.56332,304065.0,1500920001.0,150092.0,,,,,
93209,0.20817,4,0.209089,10.563,0.165602,9.67426,0.24474,0.044173,0.0127543,0.78453,0.150871,93209.0,-19.9605790618817,600.653223451084,4.6057255086328,4.05341,0.0,1500920001.0,150092.0,,,,,
93226,0.20981,4,0.210729,10.0034,0.123281,9.60556,0.261006,0.0121204,0.00750119,0.589041,0.0475679,93226.0,-20.3582839046811,605.134752002374,5.86239618763166,0.57879,304065.0,1500920001.0,150092.0,,,,,
93233,0.20969,4,0.210605,11.1817,0.0824548,9.85283,0.136066,0.0126146,0.00730701,1.23501,0.0539647,93233.0,-22.5644745131871,604.727818878714,4.49861086870815,1.72247,0.0,1500920001.0,150092.0,,,,,
93235,0.20825,4,0.209165,9.9994,0.111647,9.49049,0.245764,0.0106228,0.0070678,0.450855,0.0432546,93235.0,-21.9770728664823,600.784445933581,5.47438674476875,3.55352,0.0,1500920001.0,150092.0,,,,,
93239,0.20949,4,0.210407,10.4958,0.108507,9.7486,0.205548,0.00674724,0.00603334,0.713257,0.0455565,93239.0,-21.8159406570255,604.205840911617,4.94540384588138,2.10085,304068.0,1500920002.0,150092.0,,,,,
93248,0.21102,4,0.211938,9.97983,0.11802,9.77984,0.187648,0.00518866,0.00562803,0.679691,0.0636507,93248.0,-21.8464284323647,608.407867475416,5.02885183844892,2.10415,304068.0,1500920002.0,150092.0,,,,,
93252,0.19617,4,0.197074,10.1656,0.111901,9.72779,0.216955,0.0126692,0.00724589,0.687487,0.0446495,93252.0,-21.715807521385,567.473755229823,5.65416243617023,1.97974,0.0,1500220002.0,150022.0,,,,,
93257,0.14943,4,0.150297,10.6579,0.0973879,9.85052,0.162294,0.0106065,0.0077306,1.14489,0.052541,93257.0,-17.1942946831111,437.025910774706,4.72923720652444,0.688543,304069.0,1500200002.0,150020.0,,,,,
93258,0.17876,4,0.17965,10.4775,0.103462,9.80407,0.185842,0.0104753,0.00751244,1.01421,0.0482252,93258.0,-20.4654379509349,519.19860128549,3.8875283446521,1.71677,0.0,1500010011.0,150001.0,,,,,
93261,0.13834,4,0.139199,10.3143,0.110221,9.8345,0.179526,0.00635693,0.00593407,0.933838,0.0490268,93261.0,-16.2078704189365,405.68600257582,2.9913906259282,1.53871,304070.0,1500040011.0,150004.0,,,,,
